"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X309.2266_3.91","-2070.40441637681","-4.34101940829847e-06","1.83678215568706e-05","-0.236338282950854","0.813170182693621",0.907782899167684
"X184.0807_5.47","-2232.50756474526","-2.11197513132621e-06","1.12271555333484e-05","-0.188113108886124","0.850787985139454",0.925354173492194
"X353.0781_6.18","-1558.20650874028","-7.27036559653141e-06","1.14121302166345e-05","-0.637073487466346","0.524076977111359",0.74572607457387
"X634.4261_7.06","-1927.7058354339","0.00011928775535701","4.14063459710885e-05","2.88090515015019","0.00396534951092495",0.0665717858478106
"X470.3504_7.38","-2352.17999605813","6.06745430841821e-05","1.90010007725556e-05","3.19322880991712","0.00140691417986348",0.0393350938832461
"X160.0968_1.28","-686.707891698384","3.73637502061163e-05","4.39019379079072e-05","0.851072913557801","0.394728850771117",0.664021644519412
"X230.66_0.57","-930.248539994037","-0.000849230191400587","0.0020796998012234","-0.408342680468124","0.683022108958842",0.836155502367287
"X457.7813_3.05","-1242.40731212169","-0.00113188972998995","0.000654262648958392","-1.73002345738666","0.0836260842924468",0.338529121975306
"X599.3049_3.22","-1414.39993214957","-0.000180854655836689","0.000203385486621045","-0.889221049354731","0.373884292339457",0.649152314910479
"X780.7722_3.25","-1212.44550710277","-0.000210641977487238","0.000187486158805803","-1.12350681687078","0.261222307051",0.557028975880583
"X460.3128_0.57","-1255.15955572365","-0.00013384511139438","0.00040499653651925","-0.330484582768816","0.741033840011731",0.863019410598277
"X316.5181_2.43","-1111.30181571582","8.81287696439883e-05","0.00042529440358721","0.207218267864925","0.835839401237969",0.917000618459627
"X826.1859_3.28","-759.915916624149","-7.06761382432675e-05","0.000177015383515764","-0.399265514892232","0.689697574073898",0.840742453420194
"X759.4233_3.44","-1104.98152206948","0.000172045888946695","0.00013111583165496","1.31216716375979","0.189463738401332",0.483394438955928
"X639.8376_3.12","-1579.17743429439","7.87467729346068e-05","0.000127364834932683","0.618277195398772","0.536392631639229",0.752558264092705
"X748.8779_3.22","-1438.73722137561","-5.43815342888707e-05","8.98260400043531e-05","-0.605409459063711","0.544906967558898",0.757067185912986
"X780.3712_3.25","-1146.74475361775","-0.000121559905560418","0.000100034373118071","-1.21518135988057","0.224296928155159",0.524051773498319
"X537.2918_3.31","-1147.79494826333","-2.12298515607045e-05","0.000124512265389645","-0.170504098485948","0.864613711433288",0.93368413631241
