"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X385.3462_9.43","-978.914239627403","0.00132016752364505","0.000266684279069187","4.95030126354977","7.4098689336703e-07",0.000162510841589203
"X154.0586_0.29","-1352.00260748312","0.000112715269634914","0.000173666186598497","0.649034056903108","0.516316363274531",0.737594804677902
"X367.3356_8.79","-761.134758383569","0.00104075709935869","0.000366962387145892","2.83614107552914","0.00456622710745493",0.0640720851646786
"X133.0318_0.39","-1034.24789747358","-0.000470066738854984","0.00037606308702405","-1.24996777156414","0.211311320559517",0.500170549548818
"X267.1336_0.5","-733.199299054676","-0.000127379989881592","0.000183885293611241","-0.69271439482752","0.488488803649646",0.72510435794027
"X311.2213_6.41","-658.72155648685","-0.00036825509729114","0.000187668393607232","-1.96226487696087","0.0497316541306849",0.218834142056861
"X603.8957_4.33","-1339.8863373123","0.000257669114557852","5.60592248020533e-05","4.59637312980493","4.29908539211913e-06",0.000300935977448339
"X174.1125_3.01","-387.386053559026","-0.00129934895156494","0.00175743329798913","-0.739344675585506","0.45969772754119",0.703362643232422
"X138.055_0.31","-1302.08967383354","2.21430682698141e-05","0.000190510515686833","0.116230162886197","0.907470132225258",0.962468322057092
"X260.1853_3.17","-589.188411335348","-0.000751549317319343","0.000531557700215055","-1.41386215836077","0.157402378659535",0.421455465482869
"X284.0986_0.51","-890.412290363917","2.77556255659123e-05","7.99378941235752e-05","0.347214870622","0.728429899855312",0.87486842081362
"X249.1555_0.31","-759.87826116224","0.000203341784919623","9.52566585343376e-05","2.13467266276534","0.0327877575014782",0.187358614294161
"X560.2299_3.18","-819.028951662117","6.43882144664707e-05","6.90956576358741e-05","0.931870636586006","0.351403384205195",0.637961539543806
"X420.4241_3.18","-781.092437902133","3.83295319051371e-05","6.8587372961418e-05","0.558842396933593","0.576269284807667",0.765902033509336
"X536.3348_5.5","-695.029140838045","-4.80447125849668e-05","0.000184309417684189","-0.260674213985585","0.794343752972849",0.911542011608187
"X170.0326_0.29","-1105.63384014523","-3.90441239086873e-05","9.73479094157051e-05","-0.401078196162971","0.688362553250769",0.849081563481125
"X770.3433_3.22","-670.239623192812","-0.000145851847110187","8.2553081363784e-05","-1.76676442236561","0.0772676892996956",0.284670434262036
"X258.1098_0.31","-928.881165078354","0.000574250352946728","0.00033888029542888","1.69455220823615","0.090160399763863",0.304155565468454
"X311.2213_6.24","-651.923094158884","-8.89063648408863e-05","8.86025209319741e-05","-1.00342929191761","0.315653776943694",0.60124528941656
"X247.2013_0.31","-797.956305425534","-4.30569971931748e-05","0.000128832809934352","-0.334208321739741","0.7382223648492",0.87486842081362
"X105.0338_1.98","-843.608809896464","-0.000707675437554958","0.000764757667035215","-0.925359062169914","0.354779165889439",0.637961539543806
"X155.0597_3.71","-1198.1412142111","0.000137400678235238","5.37144527931677e-05","2.55798339348837","0.010528111978627",0.101650736345364
"X177.0612_0.29","-735.63280731383","-5.50056091517501e-05","3.19882094125831e-05","-1.719558867528","0.0855126584038299",0.299294304413405
"X669.709_4.12","-1094.68650984321","9.16033247894751e-05","2.91166867559595e-05","3.14607652846099","0.00165476700891722",0.0272549860292248
